Alloy_Name,Temp (°C),Strain,Stress_MPa,Specimen_Type
Al6061,200,0.006111604,188.3715842,Uniaxial tension
Al6061,200,0.006272728,188.4990639,Uniaxial tension
Al6061,200,0.006446734,188.6023956,Uniaxial tension
Al6061,200,0.006615247,188.7093194,Uniaxial tension
Al6061,200,0.006781017,188.8044944,Uniaxial tension
Al6061,200,0.006961984,188.8963918,Uniaxial tension
Al6061,200,0.007142771,188.9811608,Uniaxial tension
Al6061,200,0.007318919,189.0401174,Uniaxial tension
Al6061,200,0.007499384,189.062798,Uniaxial tension
Al6061,200,0.007669756,189.0954574,Uniaxial tension
Al6061,200,0.007847103,189.1118852,Uniaxial tension
Al6061,200,0.008038115,189.1484816,Uniaxial tension
Al6061,200,0.008220713,189.168187,Uniaxial tension
Al6061,200,0.008401631,189.2027412,Uniaxial tension
Al6061,200,0.008590901,189.2418238,Uniaxial tension
Al6061,200,0.008773473,189.3103131,Uniaxial tension
Al6061,200,0.0089661,189.3491529,Uniaxial tension
Al6061,200,0.009156721,189.3698681,Uniaxial tension
Al6061,200,0.009343324,189.4104258,Uniaxial tension
Al6061,200,0.009528738,189.4360348,Uniaxial tension
Al6061,200,0.00969533,189.4340427,Uniaxial tension
Al6061,200,0.00988329,189.4490131,Uniaxial tension
Al6061,200,0.010076573,189.44095,Uniaxial tension
Al6061,200,0.010263505,189.4451511,Uniaxial tension
Al6061,200,0.010455517,189.4709729,Uniaxial tension
Al6061,200,0.010638872,189.4665561,Uniaxial tension
Al6061,200,0.010829675,189.4797964,Uniaxial tension
Al6061,200,0.011044795,189.488419,Uniaxial tension
Al6061,200,0.011229255,189.5083211,Uniaxial tension
Al6061,200,0.011422074,189.5275935,Uniaxial tension
Al6061,200,0.011614732,189.5318294,Uniaxial tension
Al6061,200,0.011803927,189.5284406,Uniaxial tension
Al6061,200,0.011999886,189.5090383,Uniaxial tension
Al6061,200,0.012190761,189.4842956,Uniaxial tension
Al6061,200,0.012373596,189.4752936,Uniaxial tension
Al6061,200,0.012573303,189.458897,Uniaxial tension
Al6061,200,0.012763849,189.4670589,Uniaxial tension
Al6061,200,0.012951459,189.4364715,Uniaxial tension
Al6061,200,0.013135097,189.4098212,Uniaxial tension
Al6061,200,0.013327302,189.4176519,Uniaxial tension
Al6061,200,0.013519317,189.4150478,Uniaxial tension
Al6061,200,0.01371409,189.4016073,Uniaxial tension
Al6061,200,0.013898967,189.3649152,Uniaxial tension
Al6061,200,0.014082193,189.3031224,Uniaxial tension
Al6061,200,0.014277298,189.3037171,Uniaxial tension
Al6061,200,0.014468895,189.3012007,Uniaxial tension
Al6061,200,0.014655461,189.3068195,Uniaxial tension
Al6061,200,0.014815009,189.3135155,Uniaxial tension
Al6061,200,0.015011102,189.3470504,Uniaxial tension
Al6061,200,0.015205142,189.3779397,Uniaxial tension
Al6061,200,0.015399006,189.4134469,Uniaxial tension
Al6061,200,0.015591284,189.4354043,Uniaxial tension
Al6061,200,0.015790688,189.433143,Uniaxial tension
Al6061,200,0.015983357,189.3982815,Uniaxial tension
Al6061,200,0.016203001,189.398645,Uniaxial tension
Al6061,200,0.016390796,189.3803819,Uniaxial tension
Al6061,200,0.016586175,189.3794237,Uniaxial tension
Al6061,200,0.016790358,189.357201,Uniaxial tension
Al6061,200,0.016986277,189.3437966,Uniaxial tension
Al6061,200,0.017179546,189.3464264,Uniaxial tension
Al6061,200,0.017374325,189.3451405,Uniaxial tension
Al6061,200,0.01757122,189.3202434,Uniaxial tension
Al6061,200,0.017771602,189.2963706,Uniaxial tension
Al6061,200,0.017970197,189.2590919,Uniaxial tension
Al6061,200,0.018165287,189.2525738,Uniaxial tension
Al6061,200,0.018355436,189.2358381,Uniaxial tension
Al6061,200,0.018552579,189.2404679,Uniaxial tension
Al6061,200,0.018753267,189.2465442,Uniaxial tension
Al6061,200,0.018958023,189.2374626,Uniaxial tension
Al6061,200,0.019160162,189.2327546,Uniaxial tension
Al6061,200,0.01935754,189.2327168,Uniaxial tension
Al6061,200,0.019554019,189.2145291,Uniaxial tension
Al6061,200,0.019758382,189.1798282,Uniaxial tension
Al6061,200,0.019965742,189.1131837,Uniaxial tension
Al6061,200,0.020163861,189.0875411,Uniaxial tension
Al6061,200,0.020359023,189.0745014,Uniaxial tension
Al6061,200,0.020557765,189.0221501,Uniaxial tension
Al6061,200,0.020758819,188.9662702,Uniaxial tension
Al6061,200,0.020958188,188.9236439,Uniaxial tension
Al6061,200,0.021158435,188.900465,Uniaxial tension
Al6061,200,0.021348185,188.8878084,Uniaxial tension
Al6061,200,0.021549398,188.8596712,Uniaxial tension
Al6061,200,0.021745035,188.8370385,Uniaxial tension
Al6061,200,0.021941652,188.8123585,Uniaxial tension
Al6061,200,0.022141346,188.807552,Uniaxial tension
Al6061,200,0.02233843,188.8038824,Uniaxial tension
Al6061,200,0.022536092,188.7814358,Uniaxial tension
Al6061,200,0.02274112,188.759737,Uniaxial tension
Al6061,200,0.022945187,188.7230038,Uniaxial tension
Al6061,200,0.023153462,188.6871523,Uniaxial tension
Al6061,200,0.023357428,188.6738441,Uniaxial tension
Al6061,200,0.023554589,188.5831935,Uniaxial tension
Al6061,200,0.023754498,188.5735404,Uniaxial tension
Al6061,200,0.023970758,188.56502,Uniaxial tension
Al6061,200,0.024178916,188.5436203,Uniaxial tension
Al6061,200,0.024385688,188.5107497,Uniaxial tension
Al6061,200,0.024585599,188.4580256,Uniaxial tension
Al6061,200,0.024787382,188.403261,Uniaxial tension
Al6061,200,0.024989231,188.4047371,Uniaxial tension
Al6061,200,0.025195503,188.3464638,Uniaxial tension
Al6061,200,0.025367098,188.3037822,Uniaxial tension
Al6061,200,0.025557341,188.2662523,Uniaxial tension
Al6061,200,0.025767501,188.2643675,Uniaxial tension
Al6061,200,0.025971022,188.255537,Uniaxial tension
Al6061,200,0.026182793,188.2590634,Uniaxial tension
Al6061,200,0.026396553,188.2531098,Uniaxial tension
Al6061,200,0.026603286,188.2221117,Uniaxial tension
Al6061,200,0.026826243,188.2032997,Uniaxial tension
Al6061,200,0.02704354,188.17672,Uniaxial tension
Al6061,200,0.027237169,188.1337679,Uniaxial tension
Al6061,200,0.027445658,188.1077055,Uniaxial tension
Al6061,200,0.027644408,188.0590247,Uniaxial tension
Al6061,200,0.027851033,188.0095093,Uniaxial tension
Al6061,200,0.02805435,187.9609429,Uniaxial tension
Al6061,200,0.028267736,187.9129325,Uniaxial tension
Al6061,200,0.028479912,187.8818423,Uniaxial tension
Al6061,200,0.028680209,187.8277494,Uniaxial tension
Al6061,200,0.028889787,187.7816725,Uniaxial tension
Al6061,200,0.029100771,187.7390283,Uniaxial tension
Al6061,200,0.029300518,187.7220909,Uniaxial tension
Al6061,200,0.029512172,187.6947363,Uniaxial tension
Al6061,200,0.029716421,187.6550184,Uniaxial tension
Al6061,200,0.029921644,187.611496,Uniaxial tension
Al6061,200,0.030136807,187.5824799,Uniaxial tension
Al6061,200,0.030342469,187.5503858,Uniaxial tension
Al6061,200,0.030551746,187.5377644,Uniaxial tension
Al6061,200,0.030774013,187.4916037,Uniaxial tension
Al6061,200,0.030987084,187.469549,Uniaxial tension
Al6061,200,0.03120245,187.4372124,Uniaxial tension
Al6061,200,0.031413889,187.3975564,Uniaxial tension
Al6061,200,0.031626688,187.3638215,Uniaxial tension
Al6061,200,0.031842666,187.3318241,Uniaxial tension
Al6061,200,0.032053426,187.2792344,Uniaxial tension
Al6061,200,0.032252228,187.2287017,Uniaxial tension
Al6061,200,0.032461652,187.1597184,Uniaxial tension
Al6061,200,0.032671954,187.1041417,Uniaxial tension
Al6061,200,0.032878279,187.0418596,Uniaxial tension
Al6061,200,0.033087227,186.9882183,Uniaxial tension
Al6061,200,0.033299826,186.9388798,Uniaxial tension
Al6061,200,0.033504292,186.9044499,Uniaxial tension
Al6061,200,0.033723129,186.8874958,Uniaxial tension
Al6061,200,0.033939117,186.8732106,Uniaxial tension
Al6061,200,0.034151259,186.8226894,Uniaxial tension
Al6061,200,0.034373121,186.7930677,Uniaxial tension
Al6061,200,0.034591092,186.7461997,Uniaxial tension
Al6061,200,0.034807745,186.706981,Uniaxial tension
Al6061,200,0.035032157,186.6578493,Uniaxial tension
Al6061,200,0.035248446,186.6111744,Uniaxial tension
Al6061,200,0.035463379,186.5441605,Uniaxial tension
Al6061,200,0.035672852,186.4837648,Uniaxial tension
Al6061,200,0.035876116,186.4267724,Uniaxial tension
Al6061,200,0.036087915,186.3702468,Uniaxial tension
Al6061,200,0.036298811,186.3058094,Uniaxial tension
Al6061,200,0.036510184,186.2449231,Uniaxial tension
Al6061,200,0.036738587,186.1995493,Uniaxial tension
Al6061,200,0.03694663,186.1792429,Uniaxial tension
Al6061,200,0.037162914,186.1620785,Uniaxial tension
Al6061,200,0.037371761,186.1325157,Uniaxial tension
Al6061,200,0.037585723,186.1216158,Uniaxial tension
Al6061,200,0.037801338,186.0895012,Uniaxial tension
Al6061,200,0.038010825,186.0791752,Uniaxial tension
Al6061,200,0.03821862,186.0474959,Uniaxial tension
Al6061,200,0.038434828,186.0116287,Uniaxial tension
Al6061,200,0.038662074,185.9953233,Uniaxial tension
Al6061,200,0.038889959,185.9717075,Uniaxial tension
Al6061,200,0.039103155,185.9353684,Uniaxial tension
Al6061,200,0.039322217,185.89663,Uniaxial tension
Al6061,200,0.039547512,185.8459234,Uniaxial tension
Al6061,200,0.039760795,185.8058831,Uniaxial tension
Al6061,200,0.039984305,185.7445801,Uniaxial tension
Al6061,200,0.040209196,185.7030368,Uniaxial tension
Al6061,200,0.04043387,185.6537748,Uniaxial tension
Al6061,200,0.040670151,185.5991393,Uniaxial tension
Al6061,200,0.040896435,185.5683166,Uniaxial tension
Al6061,200,0.041120285,185.5228642,Uniaxial tension
Al6061,200,0.041337708,185.4728323,Uniaxial tension
Al6061,200,0.04156448,185.4310887,Uniaxial tension
Al6061,200,0.041775639,185.3806817,Uniaxial tension
Al6061,200,0.041996423,185.321179,Uniaxial tension
Al6061,200,0.042219813,185.2642209,Uniaxial tension
Al6061,200,0.042443487,185.2102322,Uniaxial tension
Al6061,200,0.04267039,185.1650671,Uniaxial tension
Al6061,200,0.042905624,185.1116193,Uniaxial tension
Al6061,200,0.043130245,185.0627473,Uniaxial tension
Al6061,200,0.04336455,185.0106427,Uniaxial tension
Al6061,200,0.04359893,184.9626263,Uniaxial tension
Al6061,200,0.043829857,184.9289343,Uniaxial tension
Al6061,200,0.044057072,184.8631632,Uniaxial tension
Al6061,200,0.044280335,184.8121563,Uniaxial tension
Al6061,200,0.044499092,184.7621637,Uniaxial tension
Al6061,200,0.044721807,184.6981705,Uniaxial tension
Al6061,200,0.044940657,184.6236606,Uniaxial tension
Al6061,200,0.045161713,184.5614449,Uniaxial tension
Al6061,200,0.045385722,184.5038105,Uniaxial tension
Al6061,200,0.045607386,184.4605549,Uniaxial tension
Al6061,200,0.045838986,184.3987958,Uniaxial tension
Al6061,200,0.046068402,184.3429766,Uniaxial tension
Al6061,200,0.046302389,184.308405,Uniaxial tension
Al6061,200,0.046542944,184.2778963,Uniaxial tension
Al6061,200,0.046763812,184.250663,Uniaxial tension
Al6061,200,0.046987768,184.2161167,Uniaxial tension
Al6061,200,0.047220493,184.1789666,Uniaxial tension
Al6061,200,0.047446067,184.1384936,Uniaxial tension
Al6061,200,0.04767373,184.0742768,Uniaxial tension
Al6061,200,0.047897174,184.0124834,Uniaxial tension
Al6061,200,0.048117444,183.9385017,Uniaxial tension
Al6061,200,0.04835095,183.8877077,Uniaxial tension
Al6061,200,0.048577059,183.8297033,Uniaxial tension
Al6061,200,0.048808653,183.7901217,Uniaxial tension
Al6061,200,0.049041036,183.7504255,Uniaxial tension
Al6061,200,0.049277032,183.7322206,Uniaxial tension
Al6061,200,0.049510049,183.7086218,Uniaxial tension
Al6061,200,0.049742639,183.6828006,Uniaxial tension
Al6061,200,0.049977853,183.6386492,Uniaxial tension
Al6061,200,0.050217018,183.5945261,Uniaxial tension
Al6061,200,0.050452242,183.5090763,Uniaxial tension
Al6061,200,0.050688037,183.4244518,Uniaxial tension
Al6061,200,0.05092604,183.3530399,Uniaxial tension
Al6061,200,0.051166416,183.2864233,Uniaxial tension
Al6061,200,0.051405962,183.2441837,Uniaxial tension
Al6061,200,0.051650246,183.1853917,Uniaxial tension
Al6061,200,0.051887372,183.1401552,Uniaxial tension
Al6061,200,0.052119671,183.095634,Uniaxial tension
Al6061,200,0.052357294,183.0575226,Uniaxial tension
Al6061,200,0.05258504,182.9960835,Uniaxial tension
Al6061,200,0.052824189,182.9286586,Uniaxial tension
Al6061,200,0.053061415,182.8717714,Uniaxial tension
Al6061,200,0.053291128,182.8139002,Uniaxial tension
Al6061,200,0.053524872,182.7392329,Uniaxial tension
Al6061,200,0.053766523,182.6967478,Uniaxial tension
Al6061,200,0.053999604,182.6453,Uniaxial tension
Al6061,200,0.054232884,182.5789607,Uniaxial tension
Al6061,200,0.054463705,182.4843358,Uniaxial tension
Al6061,200,0.054694754,182.399284,Uniaxial tension
Al6061,200,0.054930649,182.3429957,Uniaxial tension
Al6061,200,0.055168183,182.2594146,Uniaxial tension
Al6061,200,0.05540054,182.1729349,Uniaxial tension
Al6061,200,0.055639976,182.1216007,Uniaxial tension
Al6061,200,0.055888412,182.0985171,Uniaxial tension
Al6061,200,0.056127531,182.1012697,Uniaxial tension
Al6061,200,0.056369155,182.0720518,Uniaxial tension
Al6061,200,0.056610073,182.0256906,Uniaxial tension
Al6061,200,0.056848985,181.9931847,Uniaxial tension
Al6061,200,0.057090701,181.9706034,Uniaxial tension
Al6061,200,0.057330159,181.8687674,Uniaxial tension
Al6061,200,0.057561747,181.8128804,Uniaxial tension
Al6061,200,0.057802056,181.7870075,Uniaxial tension
Al6061,200,0.058048167,181.6968565,Uniaxial tension
Al6061,200,0.058292744,181.6158172,Uniaxial tension
Al6061,200,0.058538401,181.6122264,Uniaxial tension
Al6061,200,0.058787328,181.5879471,Uniaxial tension
Al6061,200,0.059042001,181.6042302,Uniaxial tension
Al6061,200,0.059293866,181.5688576,Uniaxial tension
Al6061,200,0.059549711,181.500209,Uniaxial tension
Al6061,200,0.059797586,181.4788693,Uniaxial tension
Al6061,200,0.060045107,181.4582707,Uniaxial tension
Al6061,200,0.060295386,181.363253,Uniaxial tension
Al6061,200,0.060539785,181.2621567,Uniaxial tension
Al6061,200,0.060786327,181.1408448,Uniaxial tension
Al6061,200,0.061040145,181.0402276,Uniaxial tension
Al6061,200,0.06127943,180.9636753,Uniaxial tension
Al6061,200,0.061525744,180.9026184,Uniaxial tension
Al6061,200,0.061780785,180.834978,Uniaxial tension
Al6061,200,0.062032819,180.7858542,Uniaxial tension
Al6061,200,0.062283314,180.7608411,Uniaxial tension
Al6061,200,0.062531276,180.7503168,Uniaxial tension
Al6061,200,0.062782074,180.7184675,Uniaxial tension
Al6061,200,0.063036335,180.6605301,Uniaxial tension
Al6061,200,0.06329634,180.5846238,Uniaxial tension
Al6061,200,0.063542945,180.5069897,Uniaxial tension
Al6061,200,0.063780873,180.4183663,Uniaxial tension
Al6061,200,0.064034436,180.2873473,Uniaxial tension
Al6061,200,0.064280233,180.1789366,Uniaxial tension
Al6061,200,0.064526578,180.0921498,Uniaxial tension
Al6061,200,0.064775873,180.0253484,Uniaxial tension
Al6061,200,0.065017672,179.9609707,Uniaxial tension
Al6061,200,0.065264353,179.926681,Uniaxial tension
Al6061,200,0.06552335,179.876969,Uniaxial tension
Al6061,200,0.065761063,179.8733651,Uniaxial tension
Al6061,200,0.066016836,179.8728152,Uniaxial tension
Al6061,200,0.066267702,179.8494463,Uniaxial tension
Al6061,200,0.0665251,179.8205725,Uniaxial tension
Al6061,200,0.066769365,179.8020881,Uniaxial tension
Al6061,200,0.067028869,179.7580461,Uniaxial tension
Al6061,200,0.067287546,179.732449,Uniaxial tension
Al6061,200,0.067555213,179.6900348,Uniaxial tension
Al6061,200,0.067806971,179.6364175,Uniaxial tension
Al6061,200,0.068061168,179.5930239,Uniaxial tension
Al6061,200,0.068316657,179.5319794,Uniaxial tension
Al6061,200,0.068592278,179.4825968,Uniaxial tension
Al6061,200,0.068855109,179.4295326,Uniaxial tension
Al6061,200,0.069113913,179.3541013,Uniaxial tension
Al6061,200,0.069380594,179.2997063,Uniaxial tension
Al6061,200,0.069644645,179.2399878,Uniaxial tension
Al6061,200,0.06991539,179.174667,Uniaxial tension
Al6061,200,0.070181207,179.104611,Uniaxial tension
Al6061,200,0.070440787,179.0296852,Uniaxial tension
Al6061,200,0.070704567,178.9700076,Uniaxial tension
Al6061,200,0.070974937,178.9069853,Uniaxial tension
Al6061,200,0.07123668,178.8416079,Uniaxial tension
Al6061,200,0.071509905,178.7890265,Uniaxial tension
Al6061,200,0.071773319,178.7267871,Uniaxial tension
Al6061,200,0.072038571,178.6857419,Uniaxial tension
Al6061,200,0.072307372,178.6363524,Uniaxial tension
Al6061,200,0.072569141,178.5796256,Uniaxial tension
Al6061,200,0.072822275,178.5448145,Uniaxial tension
Al6061,200,0.073081541,178.4952033,Uniaxial tension
Al6061,200,0.073344272,178.434953,Uniaxial tension
Al6061,200,0.073611106,178.3767097,Uniaxial tension
Al6061,200,0.073880829,178.3027216,Uniaxial tension
Al6061,200,0.07415689,178.1956116,Uniaxial tension
Al6061,200,0.074419564,178.0641435,Uniaxial tension
Al6061,200,0.074700004,177.937337,Uniaxial tension
Al6061,200,0.074963082,177.803818,Uniaxial tension
Al6061,200,0.075213629,177.6987185,Uniaxial tension
Al6061,200,0.075473727,177.5996714,Uniaxial tension
Al6061,200,0.075727921,177.5183316,Uniaxial tension
Al6061,200,0.075969547,177.4882588,Uniaxial tension
Al6061,200,0.076237234,177.4623515,Uniaxial tension
Al6061,200,0.076492145,177.4566376,Uniaxial tension
Al6061,200,0.076757113,177.4640613,Uniaxial tension
Al6061,200,0.077039317,177.4491167,Uniaxial tension
Al6061,200,0.077306013,177.4156109,Uniaxial tension
Al6061,200,0.077573256,177.3898576,Uniaxial tension
Al6061,200,0.077848874,177.3645973,Uniaxial tension
Al6061,200,0.078107041,177.3327711,Uniaxial tension
Al6061,200,0.07836605,177.2922694,Uniaxial tension
Al6061,200,0.078646226,177.2452851,Uniaxial tension
Al6061,200,0.078917749,177.1840996,Uniaxial tension
Al6061,200,0.079197197,177.1411911,Uniaxial tension
Al6061,200,0.079484852,177.0906719,Uniaxial tension
Al6061,200,0.079765099,177.0195016,Uniaxial tension
Al6061,200,0.080052865,176.9672467,Uniaxial tension
Al6061,200,0.080346948,176.8897558,Uniaxial tension
Al6061,200,0.080625792,176.8174915,Uniaxial tension
Al6061,200,0.080910318,176.7546222,Uniaxial tension
Al6061,200,0.081190417,176.6887581,Uniaxial tension
Al6061,200,0.081463978,176.6278145,Uniaxial tension
Al6061,200,0.081739138,176.5606278,Uniaxial tension
Al6061,200,0.082012863,176.4971994,Uniaxial tension
Al6061,200,0.082290027,176.4304,Uniaxial tension
Al6061,200,0.082570647,176.3561463,Uniaxial tension
Al6061,200,0.082851442,176.3059397,Uniaxial tension
Al6061,200,0.083131732,176.241059,Uniaxial tension
Al6061,200,0.083413169,176.1464476,Uniaxial tension
Al6061,200,0.083673216,176.0832958,Uniaxial tension
Al6061,200,0.083961798,176.0309827,Uniaxial tension
Al6061,200,0.084249609,175.9747177,Uniaxial tension
Al6061,200,0.084519249,175.9173436,Uniaxial tension
Al6061,200,0.084793825,175.8318884,Uniaxial tension
Al6061,200,0.085080643,175.7605849,Uniaxial tension
Al6061,200,0.08537453,175.6842952,Uniaxial tension
Al6061,200,0.085689315,175.6102856,Uniaxial tension
Al6061,200,0.085978093,175.523066,Uniaxial tension
Al6061,200,0.086258454,175.4339467,Uniaxial tension
Al6061,200,0.086542823,175.3359351,Uniaxial tension
Al6061,200,0.086830133,175.2567322,Uniaxial tension
Al6061,200,0.08711171,175.1809715,Uniaxial tension
Al6061,200,0.087389262,175.1184466,Uniaxial tension
Al6061,200,0.087671505,175.0352451,Uniaxial tension
Al6061,200,0.087960418,174.9702664,Uniaxial tension
Al6061,200,0.088253883,174.9316436,Uniaxial tension
Al6061,200,0.088554073,174.8966424,Uniaxial tension
Al6061,200,0.088842162,174.8464648,Uniaxial tension
Al6061,200,0.089130581,174.7976927,Uniaxial tension
Al6061,200,0.089407228,174.7554323,Uniaxial tension
Al6061,200,0.089682613,174.6453817,Uniaxial tension
Al6061,200,0.089955691,174.5175465,Uniaxial tension
Al6061,200,0.090231921,174.4021761,Uniaxial tension
Al6061,200,0.09050974,174.317311,Uniaxial tension
Al6061,200,0.090798266,174.2376201,Uniaxial tension
Al6061,200,0.091079265,174.1545941,Uniaxial tension
Al6061,200,0.091368914,174.0898209,Uniaxial tension
Al6061,200,0.091655322,174.1080157,Uniaxial tension
Al6061,200,0.091950829,174.1026488,Uniaxial tension
Al6061,200,0.092247737,174.0909082,Uniaxial tension
Al6061,200,0.092544042,174.0575146,Uniaxial tension
Al6061,200,0.092830258,174.0122739,Uniaxial tension
Al6061,200,0.093125662,173.9671949,Uniaxial tension
Al6061,200,0.093423884,173.904051,Uniaxial tension
Al6061,200,0.09372187,173.8325501,Uniaxial tension
Al6061,200,0.094019113,173.7718015,Uniaxial tension
Al6061,200,0.094311545,173.6984999,Uniaxial tension
Al6061,200,0.094607331,173.6260972,Uniaxial tension
Al6061,200,0.094899423,173.5522892,Uniaxial tension
Al6061,200,0.095184282,173.475659,Uniaxial tension
Al6061,200,0.095480815,173.4046232,Uniaxial tension
Al6061,200,0.095779233,173.3224148,Uniaxial tension
Al6061,200,0.096078778,173.2515469,Uniaxial tension
Al6061,200,0.096379017,173.1743243,Uniaxial tension
Al6061,200,0.096675407,173.0797552,Uniaxial tension
Al6061,200,0.096982115,173.0018193,Uniaxial tension
Al6061,200,0.097297401,172.9121726,Uniaxial tension
Al6061,200,0.097599923,172.8300196,Uniaxial tension
Al6061,200,0.097902139,172.7271511,Uniaxial tension
