Alloy_Name,Temp (°C),Strain,Stress_MPa,Specimen_Type
Al6061,150,0.01451522,233.6506743,Uniaxial tension
Al6061,150,0.014704578,233.6675591,Uniaxial tension
Al6061,150,0.014886765,233.7218115,Uniaxial tension
Al6061,150,0.0150669,233.762343,Uniaxial tension
Al6061,150,0.015248456,233.8052462,Uniaxial tension
Al6061,150,0.015426846,233.8553065,Uniaxial tension
Al6061,150,0.015611242,233.9016936,Uniaxial tension
Al6061,150,0.015794816,233.9744197,Uniaxial tension
Al6061,150,0.015973747,234.0561913,Uniaxial tension
Al6061,150,0.016157969,234.1492816,Uniaxial tension
Al6061,150,0.016344018,234.2357902,Uniaxial tension
Al6061,150,0.016525806,234.3226112,Uniaxial tension
Al6061,150,0.016717743,234.4285394,Uniaxial tension
Al6061,150,0.016899847,234.5185706,Uniaxial tension
Al6061,150,0.017087284,234.5733502,Uniaxial tension
Al6061,150,0.017277203,234.6174876,Uniaxial tension
Al6061,150,0.017463557,234.6566366,Uniaxial tension
Al6061,150,0.017646966,234.7016773,Uniaxial tension
Al6061,150,0.017834386,234.729815,Uniaxial tension
Al6061,150,0.018017373,234.7596376,Uniaxial tension
Al6061,150,0.018202815,234.7975915,Uniaxial tension
Al6061,150,0.018384341,234.8610024,Uniaxial tension
Al6061,150,0.018568175,234.9305454,Uniaxial tension
Al6061,150,0.018754619,234.9940031,Uniaxial tension
Al6061,150,0.018941217,235.0464111,Uniaxial tension
Al6061,150,0.019132024,235.0983835,Uniaxial tension
Al6061,150,0.019316898,235.1475648,Uniaxial tension
Al6061,150,0.019501808,235.1999315,Uniaxial tension
Al6061,150,0.019686582,235.2447218,Uniaxial tension
Al6061,150,0.019865979,235.2953911,Uniaxial tension
Al6061,150,0.020058515,235.3316805,Uniaxial tension
Al6061,150,0.020242112,235.3785538,Uniaxial tension
Al6061,150,0.020426912,235.449849,Uniaxial tension
Al6061,150,0.020615862,235.5004906,Uniaxial tension
Al6061,150,0.020805459,235.5439603,Uniaxial tension
Al6061,150,0.020994828,235.6016658,Uniaxial tension
Al6061,150,0.021188166,235.6315936,Uniaxial tension
Al6061,150,0.021373709,235.6719334,Uniaxial tension
Al6061,150,0.021557808,235.7013496,Uniaxial tension
Al6061,150,0.021741811,235.7274635,Uniaxial tension
Al6061,150,0.021925114,235.7463463,Uniaxial tension
Al6061,150,0.022106308,235.7474848,Uniaxial tension
Al6061,150,0.022291798,235.7473108,Uniaxial tension
Al6061,150,0.02247364,235.7735028,Uniaxial tension
Al6061,150,0.02265518,235.7961993,Uniaxial tension
Al6061,150,0.022841837,235.8371572,Uniaxial tension
Al6061,150,0.02302379,235.8688001,Uniaxial tension
Al6061,150,0.023208561,235.9316143,Uniaxial tension
Al6061,150,0.02339077,235.9826039,Uniaxial tension
Al6061,150,0.023577422,236.0363874,Uniaxial tension
Al6061,150,0.023759516,236.0626754,Uniaxial tension
Al6061,150,0.023940402,236.0885537,Uniaxial tension
Al6061,150,0.024125549,236.1224939,Uniaxial tension
Al6061,150,0.024312557,236.1480747,Uniaxial tension
Al6061,150,0.024496491,236.1623858,Uniaxial tension
Al6061,150,0.024681991,236.2008988,Uniaxial tension
Al6061,150,0.02486502,236.2242152,Uniaxial tension
Al6061,150,0.025050632,236.2765603,Uniaxial tension
Al6061,150,0.025238621,236.3265816,Uniaxial tension
Al6061,150,0.025426266,236.3506738,Uniaxial tension
Al6061,150,0.025605977,236.3854889,Uniaxial tension
Al6061,150,0.025789414,236.4191773,Uniaxial tension
Al6061,150,0.02597729,236.4799529,Uniaxial tension
Al6061,150,0.026159068,236.5294081,Uniaxial tension
Al6061,150,0.026336449,236.5652907,Uniaxial tension
Al6061,150,0.026521711,236.6166525,Uniaxial tension
Al6061,150,0.026707362,236.6603313,Uniaxial tension
Al6061,150,0.02689512,236.7030909,Uniaxial tension
Al6061,150,0.027083401,236.7418014,Uniaxial tension
Al6061,150,0.027268498,236.7524659,Uniaxial tension
Al6061,150,0.027456347,236.758317,Uniaxial tension
Al6061,150,0.027648828,236.7648876,Uniaxial tension
Al6061,150,0.027830964,236.7788933,Uniaxial tension
Al6061,150,0.028015567,236.8239379,Uniaxial tension
Al6061,150,0.028203994,236.8396311,Uniaxial tension
Al6061,150,0.028389991,236.8809851,Uniaxial tension
Al6061,150,0.028575387,236.8932399,Uniaxial tension
Al6061,150,0.028763268,236.9153449,Uniaxial tension
Al6061,150,0.028955106,236.9422563,Uniaxial tension
Al6061,150,0.02914361,236.9605241,Uniaxial tension
Al6061,150,0.029333943,236.9594115,Uniaxial tension
Al6061,150,0.029522334,236.9649309,Uniaxial tension
Al6061,150,0.029715411,236.9712208,Uniaxial tension
Al6061,150,0.029903866,237.0045642,Uniaxial tension
Al6061,150,0.03009123,237.018634,Uniaxial tension
Al6061,150,0.030285974,237.0482544,Uniaxial tension
Al6061,150,0.030474632,237.0757893,Uniaxial tension
Al6061,150,0.030659013,237.0911861,Uniaxial tension
Al6061,150,0.030851173,237.1411414,Uniaxial tension
Al6061,150,0.031039281,237.1491784,Uniaxial tension
Al6061,150,0.031228187,237.1750772,Uniaxial tension
Al6061,150,0.031416147,237.2141324,Uniaxial tension
Al6061,150,0.031595795,237.2351696,Uniaxial tension
Al6061,150,0.031783362,237.2411802,Uniaxial tension
Al6061,150,0.031970161,237.2394541,Uniaxial tension
Al6061,150,0.032154826,237.2244402,Uniaxial tension
Al6061,150,0.032334792,237.2013016,Uniaxial tension
Al6061,150,0.032519377,237.1584103,Uniaxial tension
Al6061,150,0.0327007,237.1314459,Uniaxial tension
Al6061,150,0.032889122,237.1186654,Uniaxial tension
Al6061,150,0.0330725,237.1123763,Uniaxial tension
Al6061,150,0.033255792,237.1241258,Uniaxial tension
Al6061,150,0.033439443,237.1331718,Uniaxial tension
Al6061,150,0.033627155,237.1669901,Uniaxial tension
Al6061,150,0.033812687,237.2039364,Uniaxial tension
Al6061,150,0.034004454,237.2437285,Uniaxial tension
Al6061,150,0.034188882,237.2726361,Uniaxial tension
Al6061,150,0.034377716,237.2964683,Uniaxial tension
Al6061,150,0.034572441,237.3234223,Uniaxial tension
Al6061,150,0.034765447,237.3470805,Uniaxial tension
Al6061,150,0.03495743,237.3791425,Uniaxial tension
Al6061,150,0.03515166,237.4114358,Uniaxial tension
Al6061,150,0.035343477,237.4411877,Uniaxial tension
Al6061,150,0.035533276,237.4624231,Uniaxial tension
Al6061,150,0.035721172,237.469174,Uniaxial tension
Al6061,150,0.03590981,237.4728755,Uniaxial tension
Al6061,150,0.03609656,237.4748108,Uniaxial tension
Al6061,150,0.036284206,237.4478563,Uniaxial tension
Al6061,150,0.03647438,237.4451117,Uniaxial tension
Al6061,150,0.036659801,237.4144554,Uniaxial tension
Al6061,150,0.036853088,237.386757,Uniaxial tension
Al6061,150,0.037046839,237.3687977,Uniaxial tension
Al6061,150,0.037235619,237.3513143,Uniaxial tension
Al6061,150,0.037427331,237.3543768,Uniaxial tension
Al6061,150,0.037622115,237.3640682,Uniaxial tension
Al6061,150,0.037808065,237.3589193,Uniaxial tension
Al6061,150,0.037997606,237.3586379,Uniaxial tension
Al6061,150,0.03817777,237.3678114,Uniaxial tension
Al6061,150,0.038380524,237.4033396,Uniaxial tension
Al6061,150,0.038574462,237.4568569,Uniaxial tension
Al6061,150,0.03877251,237.4836603,Uniaxial tension
Al6061,150,0.038962381,237.5039767,Uniaxial tension
Al6061,150,0.039156977,237.5129716,Uniaxial tension
Al6061,150,0.039354661,237.5386045,Uniaxial tension
Al6061,150,0.039558947,237.5436941,Uniaxial tension
Al6061,150,0.039745013,237.5437267,Uniaxial tension
Al6061,150,0.03993963,237.5201952,Uniaxial tension
Al6061,150,0.040125497,237.4819913,Uniaxial tension
Al6061,150,0.040316545,237.4563386,Uniaxial tension
Al6061,150,0.04051043,237.430981,Uniaxial tension
Al6061,150,0.040704413,237.4051472,Uniaxial tension
Al6061,150,0.040903787,237.3828733,Uniaxial tension
Al6061,150,0.041092562,237.3659161,Uniaxial tension
Al6061,150,0.041283753,237.3366134,Uniaxial tension
Al6061,150,0.041473967,237.3263877,Uniaxial tension
Al6061,150,0.041663859,237.3205362,Uniaxial tension
Al6061,150,0.041855899,237.3264109,Uniaxial tension
Al6061,150,0.042043148,237.3220071,Uniaxial tension
Al6061,150,0.04222318,237.3118363,Uniaxial tension
Al6061,150,0.042411746,237.279716,Uniaxial tension
Al6061,150,0.042596817,237.2353886,Uniaxial tension
Al6061,150,0.042786223,237.1930143,Uniaxial tension
Al6061,150,0.042978495,237.1646739,Uniaxial tension
Al6061,150,0.043166433,237.134744,Uniaxial tension
Al6061,150,0.04335397,237.1356141,Uniaxial tension
Al6061,150,0.043545755,237.1299643,Uniaxial tension
Al6061,150,0.04373781,237.1087861,Uniaxial tension
Al6061,150,0.043930333,237.1222027,Uniaxial tension
Al6061,150,0.044119637,237.1464678,Uniaxial tension
Al6061,150,0.04430656,237.1537648,Uniaxial tension
Al6061,150,0.044491689,237.1341556,Uniaxial tension
Al6061,150,0.044685397,237.0932667,Uniaxial tension
Al6061,150,0.044878414,237.0776661,Uniaxial tension
Al6061,150,0.045066343,237.0919894,Uniaxial tension
Al6061,150,0.045258027,237.1077161,Uniaxial tension
Al6061,150,0.045452742,237.1136502,Uniaxial tension
Al6061,150,0.045647967,237.1450261,Uniaxial tension
Al6061,150,0.045846044,237.17328,Uniaxial tension
Al6061,150,0.046040573,237.2054034,Uniaxial tension
Al6061,150,0.046234446,237.2325342,Uniaxial tension
Al6061,150,0.046431288,237.2282702,Uniaxial tension
Al6061,150,0.046625759,237.2201755,Uniaxial tension
Al6061,150,0.046824894,237.2164992,Uniaxial tension
Al6061,150,0.047021795,237.1963698,Uniaxial tension
Al6061,150,0.047222712,237.1794914,Uniaxial tension
Al6061,150,0.047422489,237.1598859,Uniaxial tension
Al6061,150,0.047620585,237.1582815,Uniaxial tension
Al6061,150,0.047818218,237.1648038,Uniaxial tension
Al6061,150,0.048021359,237.1573581,Uniaxial tension
Al6061,150,0.048216866,237.1439345,Uniaxial tension
Al6061,150,0.048418548,237.1079126,Uniaxial tension
Al6061,150,0.048612448,237.1065428,Uniaxial tension
Al6061,150,0.048803682,237.080264,Uniaxial tension
Al6061,150,0.04899468,237.0311219,Uniaxial tension
Al6061,150,0.049183694,236.9668853,Uniaxial tension
Al6061,150,0.049375376,236.8941478,Uniaxial tension
Al6061,150,0.049568921,236.8509135,Uniaxial tension
Al6061,150,0.049762211,236.8208301,Uniaxial tension
Al6061,150,0.049958436,236.7937922,Uniaxial tension
Al6061,150,0.050153739,236.7908387,Uniaxial tension
Al6061,150,0.0503487,236.7865612,Uniaxial tension
Al6061,150,0.05054578,236.7967431,Uniaxial tension
Al6061,150,0.050762376,236.8210631,Uniaxial tension
Al6061,150,0.050960166,236.8159374,Uniaxial tension
Al6061,150,0.05115165,236.8087703,Uniaxial tension
Al6061,150,0.051343617,236.7880369,Uniaxial tension
Al6061,150,0.051539972,236.7408741,Uniaxial tension
Al6061,150,0.051737557,236.6927999,Uniaxial tension
Al6061,150,0.05193903,236.6779014,Uniaxial tension
Al6061,150,0.052117043,236.6777402,Uniaxial tension
Al6061,150,0.05231356,236.6471586,Uniaxial tension
Al6061,150,0.052516308,236.6373715,Uniaxial tension
Al6061,150,0.052711083,236.6266184,Uniaxial tension
Al6061,150,0.052904152,236.6210921,Uniaxial tension
Al6061,150,0.053100468,236.6337088,Uniaxial tension
Al6061,150,0.053300576,236.6037716,Uniaxial tension
Al6061,150,0.053493007,236.5617496,Uniaxial tension
Al6061,150,0.053687851,236.5657811,Uniaxial tension
Al6061,150,0.0538815,236.5352386,Uniaxial tension
Al6061,150,0.05408457,236.5168058,Uniaxial tension
Al6061,150,0.054288877,236.5246772,Uniaxial tension
Al6061,150,0.05449073,236.52554,Uniaxial tension
Al6061,150,0.054690164,236.5299599,Uniaxial tension
Al6061,150,0.054894959,236.5358745,Uniaxial tension
Al6061,150,0.055099825,236.5213698,Uniaxial tension
Al6061,150,0.055304401,236.5119792,Uniaxial tension
Al6061,150,0.055506417,236.4985426,Uniaxial tension
Al6061,150,0.055711285,236.4806086,Uniaxial tension
Al6061,150,0.055914277,236.4540589,Uniaxial tension
Al6061,150,0.056111455,236.4400935,Uniaxial tension
Al6061,150,0.056309223,236.3995311,Uniaxial tension
Al6061,150,0.056510736,236.3668192,Uniaxial tension
Al6061,150,0.056712501,236.3553901,Uniaxial tension
Al6061,150,0.056915824,236.3201156,Uniaxial tension
Al6061,150,0.057115939,236.2849135,Uniaxial tension
Al6061,150,0.057319504,236.2656031,Uniaxial tension
Al6061,150,0.057522023,236.2307636,Uniaxial tension
Al6061,150,0.057725071,236.2147832,Uniaxial tension
Al6061,150,0.057923989,236.204698,Uniaxial tension
Al6061,150,0.058125475,236.1700549,Uniaxial tension
Al6061,150,0.058333068,236.1498819,Uniaxial tension
Al6061,150,0.058537211,236.1184252,Uniaxial tension
Al6061,150,0.058736776,236.0699679,Uniaxial tension
Al6061,150,0.058942726,236.0443185,Uniaxial tension
Al6061,150,0.059149352,236.0239203,Uniaxial tension
Al6061,150,0.059355039,235.9828281,Uniaxial tension
Al6061,150,0.05955275,235.9470947,Uniaxial tension
Al6061,150,0.059747417,235.909133,Uniaxial tension
Al6061,150,0.059946318,235.849397,Uniaxial tension
Al6061,150,0.060148458,235.7958997,Uniaxial tension
Al6061,150,0.060344649,235.7451605,Uniaxial tension
Al6061,150,0.060538301,235.6959515,Uniaxial tension
Al6061,150,0.060736493,235.6721839,Uniaxial tension
Al6061,150,0.06094045,235.6505182,Uniaxial tension
Al6061,150,0.061134769,235.6401352,Uniaxial tension
Al6061,150,0.061335563,235.664634,Uniaxial tension
Al6061,150,0.061535579,235.6839317,Uniaxial tension
Al6061,150,0.061736488,235.7022744,Uniaxial tension
Al6061,150,0.061938791,235.7116048,Uniaxial tension
Al6061,150,0.062138401,235.6966433,Uniaxial tension
Al6061,150,0.062339718,235.6787478,Uniaxial tension
Al6061,150,0.062548385,235.6405074,Uniaxial tension
Al6061,150,0.062751957,235.6213164,Uniaxial tension
Al6061,150,0.062963038,235.5818315,Uniaxial tension
Al6061,150,0.063172488,235.5508177,Uniaxial tension
Al6061,150,0.063381088,235.5137932,Uniaxial tension
Al6061,150,0.063589242,235.4865681,Uniaxial tension
Al6061,150,0.063793659,235.4829528,Uniaxial tension
Al6061,150,0.064003129,235.4826025,Uniaxial tension
Al6061,150,0.064208679,235.4205387,Uniaxial tension
Al6061,150,0.064402654,235.3727064,Uniaxial tension
Al6061,150,0.06460658,235.3145663,Uniaxial tension
Al6061,150,0.064812634,235.2644519,Uniaxial tension
Al6061,150,0.065018932,235.2163907,Uniaxial tension
Al6061,150,0.065224286,235.1707279,Uniaxial tension
Al6061,150,0.065428814,235.1222272,Uniaxial tension
Al6061,150,0.065634498,235.1086552,Uniaxial tension
Al6061,150,0.065845827,235.097045,Uniaxial tension
Al6061,150,0.066048038,235.0911022,Uniaxial tension
Al6061,150,0.066252219,235.0815487,Uniaxial tension
Al6061,150,0.066456442,235.0846562,Uniaxial tension
Al6061,150,0.06665584,235.0497609,Uniaxial tension
Al6061,150,0.066858481,235.0402255,Uniaxial tension
Al6061,150,0.067061107,235.0096866,Uniaxial tension
Al6061,150,0.067264261,234.9624586,Uniaxial tension
Al6061,150,0.067473563,234.9027664,Uniaxial tension
Al6061,150,0.067676941,234.8379068,Uniaxial tension
Al6061,150,0.067881818,234.7760367,Uniaxial tension
Al6061,150,0.068092404,234.733244,Uniaxial tension
Al6061,150,0.068291611,234.6595203,Uniaxial tension
Al6061,150,0.068494388,234.618523,Uniaxial tension
Al6061,150,0.068697893,234.6009901,Uniaxial tension
Al6061,150,0.068901255,234.5921488,Uniaxial tension
Al6061,150,0.069105037,234.5878256,Uniaxial tension
Al6061,150,0.069309019,234.5707996,Uniaxial tension
Al6061,150,0.069515174,234.5418163,Uniaxial tension
Al6061,150,0.069729753,234.5342186,Uniaxial tension
Al6061,150,0.069941707,234.5211214,Uniaxial tension
Al6061,150,0.0701566,234.5197123,Uniaxial tension
Al6061,150,0.070369658,234.5130867,Uniaxial tension
Al6061,150,0.070583288,234.5077884,Uniaxial tension
Al6061,150,0.070796887,234.4967257,Uniaxial tension
Al6061,150,0.071005803,234.4953949,Uniaxial tension
Al6061,150,0.07121544,234.4866838,Uniaxial tension
Al6061,150,0.071424955,234.4625024,Uniaxial tension
Al6061,150,0.071631673,234.4322669,Uniaxial tension
Al6061,150,0.071840469,234.3881419,Uniaxial tension
Al6061,150,0.072048569,234.3538349,Uniaxial tension
Al6061,150,0.072259323,234.3155319,Uniaxial tension
Al6061,150,0.072475088,234.2663265,Uniaxial tension
Al6061,150,0.072684585,234.2235946,Uniaxial tension
Al6061,150,0.072896968,234.1828376,Uniaxial tension
Al6061,150,0.073107797,234.1311661,Uniaxial tension
Al6061,150,0.073323721,234.1068611,Uniaxial tension
Al6061,150,0.073542507,234.0822572,Uniaxial tension
Al6061,150,0.073750291,234.0488507,Uniaxial tension
Al6061,150,0.073959447,234.0363539,Uniaxial tension
Al6061,150,0.074174424,234.0098262,Uniaxial tension
Al6061,150,0.074385101,233.9724665,Uniaxial tension
Al6061,150,0.074598985,233.9432291,Uniaxial tension
Al6061,150,0.074805414,233.9091789,Uniaxial tension
Al6061,150,0.075013899,233.8759046,Uniaxial tension
Al6061,150,0.075224485,233.8440288,Uniaxial tension
Al6061,150,0.075431164,233.773951,Uniaxial tension
Al6061,150,0.075638126,233.6977675,Uniaxial tension
Al6061,150,0.075845635,233.6259534,Uniaxial tension
Al6061,150,0.076057364,233.5529519,Uniaxial tension
Al6061,150,0.076264914,233.4712864,Uniaxial tension
Al6061,150,0.076464244,233.4065926,Uniaxial tension
Al6061,150,0.076669413,233.3229091,Uniaxial tension
Al6061,150,0.076882203,233.2790405,Uniaxial tension
Al6061,150,0.077088888,233.2604647,Uniaxial tension
Al6061,150,0.077295538,233.264052,Uniaxial tension
Al6061,150,0.077502592,233.274829,Uniaxial tension
Al6061,150,0.077717274,233.2717459,Uniaxial tension
Al6061,150,0.077933726,233.2670131,Uniaxial tension
Al6061,150,0.078145743,233.2913869,Uniaxial tension
Al6061,150,0.07835463,233.3053849,Uniaxial tension
Al6061,150,0.078569437,233.280196,Uniaxial tension
Al6061,150,0.078783583,233.2467081,Uniaxial tension
Al6061,150,0.078995982,233.2116855,Uniaxial tension
Al6061,150,0.079202313,233.1920839,Uniaxial tension
